customer_id,name,city,state,customer_segment,account_age_days,signup_date
CUST035704,Kabir Chaudhry,Surat,Gujarat,Regular,135,2023-08-19
CUST035705,Faris Raghavan,Hyderabad,Telangana,Regular,157,2023-07-28
CUST035706,Neel Basak,Surat,Gujarat,Regular,329,2023-02-06
CUST035707,Neel Bains,Ahmedabad,Gujarat,Regular,511,2022-08-08
CUST035708,Sathvik Peri,Bangalore,Karnataka,Regular,166,2023-07-19
CUST035709,Vasudha Narayan,Chennai,Tamil Nadu,New,3,2023-12-29
CUST035710,Gopal Naidu,Chennai,Tamil Nadu,Regular,962,2021-05-14
CUST035711,Leena Bhalla,Delhi,Delhi,Regular,243,2023-05-03
CUST035712,Tara Subramaniam,Delhi,Delhi,Regular,591,2022-05-20
CUST035713,Zilmil Shukla,Jaipur,Rajasthan,Premium,590,2022-05-21
CUST035714,Jackson Dugal,Delhi,Delhi,Premium,962,2021-05-14
CUST035715,Waida Devan,Bangalore,Karnataka,Regular,356,2023-01-10
CUST035716,Aadi Sathe,Ahmedabad,Gujarat,Regular,503,2022-08-16
CUST035717,Zashil Chand,Nagpur,Maharashtra,Premium,1784,2019-02-12
CUST035718,Caleb Shroff,Indore,Madhya Pradesh,Regular,920,2021-06-25
CUST035719,Dominic Bail,Mumbai,Maharashtra,New,16,2023-12-16
CUST035720,Jhalak Nagar,Pune,Maharashtra,Regular,376,2022-12-21
CUST035721,Abhimanyu Ram,Pune,Maharashtra,Regular,440,2022-10-18
CUST035722,Ojas Kurian,Surat,Gujarat,New,23,2023-12-09
CUST035723,Chandran Iyengar,Nagpur,Maharashtra,Regular,319,2023-02-16
CUST035724,Harsh Prasad,Hyderabad,Telangana,Regular,641,2022-03-31
CUST035725,Onveer Brahmbhatt,Surat,Gujarat,Regular,636,2022-04-05
CUST035726,Chavvi Raja,Chennai,Tamil Nadu,Premium,976,2021-04-30
CUST035727,Zehaan Shan,Chennai,Tamil Nadu,Regular,916,2021-06-29
CUST035728,Shivani Rajan,Kanpur,Uttar Pradesh,Regular,762,2021-11-30
CUST035729,Omaja Krishnan,Chennai,Tamil Nadu,Regular,740,2021-12-22
CUST035730,Kevin Bhandari,Kolkata,West Bengal,Premium,420,2022-11-07
CUST035731,Ryan Naidu,Lucknow,Uttar Pradesh,Regular,998,2021-04-08
CUST035732,Fiyaz Samra,Bangalore,Karnataka,Regular,559,2022-06-21
CUST035733,Harrison Mane,Hyderabad,Telangana,Regular,41,2023-11-21
CUST035734,Theodore Sachdeva,Nagpur,Maharashtra,Premium,1027,2021-03-10
CUST035735,Tanmayi Shanker,Indore,Madhya Pradesh,Premium,1102,2020-12-25
CUST035736,Mugdha Ramesh,Hyderabad,Telangana,Regular,573,2022-06-07
CUST035737,Lopa Kapur,Chennai,Tamil Nadu,Premium,1352,2020-04-19
CUST035738,Kritika Raval,Lucknow,Uttar Pradesh,Regular,991,2021-04-15
CUST035739,Lipika Seth,Mumbai,Maharashtra,Regular,39,2023-11-23
CUST035740,Zayan Chopra,Bangalore,Karnataka,Premium,1014,2021-03-23
CUST035741,Viraj Kala,Chennai,Tamil Nadu,Regular,640,2022-04-01
CUST035742,Girindra Sagar,Bangalore,Karnataka,Premium,1307,2020-06-03
CUST035743,Leena Khalsa,Ahmedabad,Gujarat,New,4,2023-12-28
CUST035744,Logan Murty,Bhopal,Madhya Pradesh,Regular,109,2023-09-14
CUST035745,Neel Deshmukh,Nagpur,Maharashtra,Regular,848,2021-09-05
CUST035746,Harrison Dash,Kanpur,Uttar Pradesh,New,26,2023-12-06
CUST035747,Arjun Joshi,Surat,Gujarat,Regular,710,2022-01-21
CUST035748,Edhitha Morar,Mumbai,Maharashtra,Regular,194,2023-06-21
CUST035749,Pooja Raghavan,Ahmedabad,Gujarat,Regular,636,2022-04-05
CUST035750,Neel Dutt,Ahmedabad,Gujarat,Regular,539,2022-07-11
CUST035751,Libni Yadav,Kolkata,West Bengal,Premium,1654,2019-06-22
CUST035752,Hemani Kurian,Chennai,Tamil Nadu,Regular,189,2023-06-26
CUST035753,Baghyawati Varkey,Kanpur,Uttar Pradesh,Premium,468,2022-09-20
CUST035754,Kala Venkataraman,Mumbai,Maharashtra,Premium,1457,2020-01-05
CUST035755,Balhaar Rai,Indore,Madhya Pradesh,Regular,485,2022-09-03
CUST035756,Sanaya Kala,Bangalore,Karnataka,Regular,288,2023-03-19
CUST035757,Vidhi Jaggi,Pune,Maharashtra,Premium,651,2022-03-21
CUST035758,Vasana Lad,Hyderabad,Telangana,Premium,1676,2019-05-31
CUST035759,Vedant Zacharia,Jaipur,Rajasthan,Regular,514,2022-08-05
CUST035760,Nathaniel Nadig,Pune,Maharashtra,Regular,987,2021-04-19
CUST035761,Pavani Parmer,Chennai,Tamil Nadu,Regular,491,2022-08-28
CUST035762,Harish Bahri,Jaipur,Rajasthan,Regular,618,2022-04-23
CUST035763,Radhika Srinivasan,Delhi,Delhi,Regular,489,2022-08-30
CUST035764,Quincy Patel,Kanpur,Uttar Pradesh,Premium,1763,2019-03-05
CUST035765,Ojasvi Chaudry,Surat,Gujarat,Regular,879,2021-08-05
CUST035766,Siddharth Puri,Jaipur,Rajasthan,New,20,2023-12-12
CUST035767,Anya Solanki,Nagpur,Maharashtra,Premium,1284,2020-06-26
CUST035768,Hamsini Mital,Kanpur,Uttar Pradesh,Regular,230,2023-05-16
CUST035769,Krishna Vyas,Delhi,Delhi,Regular,290,2023-03-17
CUST035770,Baghyawati Puri,Nagpur,Maharashtra,Premium,1749,2019-03-19
CUST035771,Quincy Garde,Bhopal,Madhya Pradesh,Premium,402,2022-11-25
CUST035772,Chanakya Dhar,Nagpur,Maharashtra,New,11,2023-12-21
CUST035773,Mitali Sathe,Nagpur,Maharashtra,Regular,850,2021-09-03
CUST035774,Yochana Devan,Kanpur,Uttar Pradesh,Regular,876,2021-08-08
CUST035775,Veda Baria,Chennai,Tamil Nadu,New,23,2023-12-09
CUST035776,Saanvi Krishna,Bhopal,Madhya Pradesh,Regular,848,2021-09-05
CUST035777,Unnati Anand,Bhopal,Madhya Pradesh,Premium,1433,2020-01-29
CUST035778,Ayaan Dhillon,Bhopal,Madhya Pradesh,Regular,252,2023-04-24
CUST035779,Oliver Bora,Surat,Gujarat,Premium,1372,2020-03-30
CUST035780,Gunbir Goyal,Nagpur,Maharashtra,Regular,610,2022-05-01
CUST035781,Siya Guha,Chennai,Tamil Nadu,Premium,815,2021-10-08
CUST035782,Jagvi Kakar,Chennai,Tamil Nadu,Regular,296,2023-03-11
CUST035783,Nisha Shukla,Surat,Gujarat,New,15,2023-12-17
CUST035784,Pahal Subramanian,Nagpur,Maharashtra,Regular,823,2021-09-30
CUST035785,Dalbir Lad,Mumbai,Maharashtra,Regular,344,2023-01-22
CUST035786,Xalak Cheema,Kanpur,Uttar Pradesh,Regular,637,2022-04-04
CUST035787,Atharv Gulati,Pune,Maharashtra,New,26,2023-12-06
CUST035788,Reyansh Purohit,Kanpur,Uttar Pradesh,Regular,109,2023-09-14
CUST035789,Hema Manda,Bangalore,Karnataka,Regular,151,2023-08-03
CUST035790,Tanvi Wali,Nagpur,Maharashtra,Regular,445,2022-10-13
CUST035791,Gauri Hora,Bangalore,Karnataka,Regular,953,2021-05-23
CUST035792,Bhavani Madan,Surat,Gujarat,Regular,288,2023-03-19
CUST035793,Aayush Dass,Mumbai,Maharashtra,Regular,753,2021-12-09
CUST035794,Alka Kuruvilla,Jaipur,Rajasthan,Premium,387,2022-12-10
CUST035795,Nitara Mannan,Mumbai,Maharashtra,Regular,813,2021-10-10
CUST035796,Baljiwan Brar,Chennai,Tamil Nadu,Premium,1138,2020-11-19
CUST035797,Amaira Dora,Ahmedabad,Gujarat,Premium,1075,2021-01-21
CUST035798,Aarush Nagarajan,Bhopal,Madhya Pradesh,New,8,2023-12-24
CUST035799,Sathvik Parekh,Indore,Madhya Pradesh,Premium,1321,2020-05-20
CUST035800,Jackson Sachdev,Indore,Madhya Pradesh,Regular,206,2023-06-09
CUST035801,Upasna Dewan,Kanpur,Uttar Pradesh,Premium,1599,2019-08-16
CUST035802,Anjali Sastry,Kanpur,Uttar Pradesh,Regular,481,2022-09-07
CUST035803,Dev Nayar,Delhi,Delhi,Regular,818,2021-10-05
CUST035804,Qabil Bir,Surat,Gujarat,Premium,1721,2019-04-16
CUST035805,Aadi Buch,Bangalore,Karnataka,New,23,2023-12-09
CUST035806,Pallavi Gola,Bhopal,Madhya Pradesh,Regular,632,2022-04-09
CUST035807,Utkarsh Mall,Chennai,Tamil Nadu,Regular,456,2022-10-02
CUST035808,Rayaan Dugar,Hyderabad,Telangana,Regular,666,2022-03-06
CUST035809,Onkar Hora,Indore,Madhya Pradesh,Regular,95,2023-09-28
CUST035810,Hemang Kota,Indore,Madhya Pradesh,Premium,933,2021-06-12
CUST035811,Warjas Lala,Kolkata,West Bengal,Regular,858,2021-08-26
CUST035812,Chanakya Dugal,Pune,Maharashtra,Regular,508,2022-08-11
CUST035813,Hiral Prasad,Mumbai,Maharashtra,Regular,870,2021-08-14
CUST035814,Imaran Nazareth,Kanpur,Uttar Pradesh,New,22,2023-12-10
CUST035815,Tara Chatterjee,Indore,Madhya Pradesh,Premium,1212,2020-09-06
CUST035816,Agastya Kale,Chennai,Tamil Nadu,Premium,428,2022-10-30
CUST035817,Irya Vig,Mumbai,Maharashtra,Regular,196,2023-06-19
CUST035818,Tarak Bose,Bangalore,Karnataka,New,12,2023-12-20
CUST035819,Upadhriti Pandey,Indore,Madhya Pradesh,Regular,523,2022-07-27
CUST035820,Christopher Palla,Pune,Maharashtra,New,7,2023-12-25
CUST035821,Vasatika Patil,Mumbai,Maharashtra,Regular,895,2021-07-20
CUST035822,Devika Parsa,Kanpur,Uttar Pradesh,Regular,725,2022-01-06
CUST035823,Devansh Rau,Nagpur,Maharashtra,Regular,412,2022-11-15
CUST035824,Warinder Chahal,Delhi,Delhi,Regular,223,2023-05-23
CUST035825,Aahana Mangal,Pune,Maharashtra,Regular,117,2023-09-06
CUST035826,Aachal Oak,Bhopal,Madhya Pradesh,New,6,2023-12-26
CUST035827,Dev Gade,Chennai,Tamil Nadu,Regular,127,2023-08-27
CUST035828,Libni Kibe,Indore,Madhya Pradesh,Regular,465,2022-09-23
CUST035829,Vaishnavi Murthy,Indore,Madhya Pradesh,Regular,196,2023-06-19
CUST035830,Devansh Contractor,Lucknow,Uttar Pradesh,Regular,342,2023-01-24
CUST035831,Oviya Modi,Mumbai,Maharashtra,Premium,806,2021-10-17
CUST035832,Pranit Chacko,Bhopal,Madhya Pradesh,Regular,916,2021-06-29
CUST035833,Advay Uppal,Bhopal,Madhya Pradesh,Premium,990,2021-04-16
CUST035834,Yutika Murty,Indore,Madhya Pradesh,Regular,800,2021-10-23
CUST035835,Hritik Brar,Surat,Gujarat,New,8,2023-12-24
CUST035836,Aadi Sharaf,Surat,Gujarat,Regular,961,2021-05-15
CUST035837,Abeer Nanda,Pune,Maharashtra,New,8,2023-12-24
CUST035838,Wriddhish Memon,Mumbai,Maharashtra,Regular,511,2022-08-08
CUST035839,Yauvani Nagar,Nagpur,Maharashtra,Premium,1083,2021-01-13
CUST035840,Omaja Batta,Mumbai,Maharashtra,Regular,351,2023-01-15
CUST035841,Krishna Contractor,Chennai,Tamil Nadu,Regular,724,2022-01-07
CUST035842,Om Mohan,Ahmedabad,Gujarat,Regular,75,2023-10-18
CUST035843,Tara Bhandari,Delhi,Delhi,Premium,732,2021-12-30
CUST035844,Anthony Shenoy,Pune,Maharashtra,Regular,123,2023-08-31
CUST035845,Harrison Sahota,Chennai,Tamil Nadu,Regular,971,2021-05-05
CUST035846,Neelima Sahni,Kolkata,West Bengal,Premium,1461,2020-01-01
CUST035847,Aditya Chaudhari,Mumbai,Maharashtra,Premium,730,2022-01-01
CUST035848,Qabil Dhingra,Hyderabad,Telangana,New,7,2023-12-25
CUST035849,Gautami Palla,Ahmedabad,Gujarat,Regular,121,2023-09-02
CUST035850,Aadhya Ghosh,Lucknow,Uttar Pradesh,Regular,447,2022-10-11
CUST035851,Indrajit Sen,Nagpur,Maharashtra,Regular,341,2023-01-25
CUST035852,Diya Sidhu,Chennai,Tamil Nadu,Premium,1148,2020-11-09
CUST035853,Amol Dhillon,Lucknow,Uttar Pradesh,New,4,2023-12-28
CUST035854,Aarini Kohli,Chennai,Tamil Nadu,New,7,2023-12-25
CUST035855,Radha Bhalla,Ahmedabad,Gujarat,New,16,2023-12-16
CUST035856,Rachita Toor,Lucknow,Uttar Pradesh,New,5,2023-12-27
CUST035857,Bhavya Pathak,Kolkata,West Bengal,New,17,2023-12-15
CUST035858,Manthan Patil,Nagpur,Maharashtra,Regular,913,2021-07-02
CUST035859,Gunbir Gandhi,Nagpur,Maharashtra,New,27,2023-12-05
CUST035860,Darpan Chawla,Kanpur,Uttar Pradesh,Premium,769,2021-11-23
CUST035861,Pavani Kant,Pune,Maharashtra,Regular,76,2023-10-17
CUST035862,Arjun Bahl,Indore,Madhya Pradesh,Regular,186,2023-06-29
CUST035863,Darika D’Alia,Bangalore,Karnataka,Regular,573,2022-06-07
CUST035864,Wridesh Sankar,Delhi,Delhi,Premium,392,2022-12-05
CUST035865,Libni Patla,Delhi,Delhi,Premium,1752,2019-03-16
CUST035866,Guneet Sheth,Mumbai,Maharashtra,Regular,98,2023-09-25
CUST035867,Liam Pant,Bangalore,Karnataka,Premium,1581,2019-09-03
CUST035868,Saumya Naik,Nagpur,Maharashtra,Regular,877,2021-08-07
CUST035869,Jacob Oza,Delhi,Delhi,Premium,914,2021-07-01
CUST035870,Onkar Chander,Mumbai,Maharashtra,Premium,1129,2020-11-28
CUST035871,Aarini Parikh,Hyderabad,Telangana,New,24,2023-12-08
CUST035872,Faras Bobal,Mumbai,Maharashtra,Regular,764,2021-11-28
CUST035873,Harrison Mukhopadhyay,Chennai,Tamil Nadu,New,28,2023-12-04
CUST035874,Arin Chakraborty,Jaipur,Rajasthan,Regular,923,2021-06-22
CUST035875,Urmi Gopal,Bhopal,Madhya Pradesh,Regular,866,2021-08-18
CUST035876,Aadi Ganesh,Surat,Gujarat,Regular,437,2022-10-21
CUST035877,Ikshita Guha,Nagpur,Maharashtra,Premium,1480,2019-12-13
CUST035878,Kashish Bhatnagar,Hyderabad,Telangana,New,10,2023-12-22
CUST035879,Vinaya Parmar,Surat,Gujarat,Regular,707,2022-01-24
CUST035880,Oscar Chakraborty,Hyderabad,Telangana,New,15,2023-12-17
CUST035881,Ethan Rau,Chennai,Tamil Nadu,Regular,254,2023-04-22
CUST035882,Jeevika Mani,Hyderabad,Telangana,Regular,81,2023-10-12
CUST035883,Zashil Mittal,Jaipur,Rajasthan,Regular,485,2022-09-03
CUST035884,Dev Om,Mumbai,Maharashtra,Regular,963,2021-05-13
CUST035885,Aadi Bhakta,Mumbai,Maharashtra,New,9,2023-12-23
CUST035886,Isaac Agrawal,Kolkata,West Bengal,Premium,1087,2021-01-09
CUST035887,Kiaan Raju,Kanpur,Uttar Pradesh,Regular,808,2021-10-15
CUST035888,Anvi Khurana,Indore,Madhya Pradesh,Premium,1650,2019-06-26
CUST035889,Imaran Kaur,Chennai,Tamil Nadu,Regular,561,2022-06-19
CUST035890,Harsh Deo,Pune,Maharashtra,Regular,848,2021-09-05
CUST035891,Siddharth Ganguly,Bhopal,Madhya Pradesh,Regular,862,2021-08-22
CUST035892,Chaitanya Vohra,Mumbai,Maharashtra,Premium,930,2021-06-15
CUST035893,Rachit Manda,Nagpur,Maharashtra,New,29,2023-12-03
CUST035894,Yashodhara Hora,Delhi,Delhi,Regular,849,2021-09-04
CUST035895,Lohit Kakar,Indore,Madhya Pradesh,Regular,651,2022-03-21
CUST035896,Ekapad Rastogi,Pune,Maharashtra,Regular,899,2021-07-16
CUST035897,Vyanjana Mitter,Delhi,Delhi,Regular,442,2022-10-16
CUST035898,Champak Sahni,Chennai,Tamil Nadu,Premium,1308,2020-06-02
CUST035899,Kamya Suresh,Surat,Gujarat,Regular,403,2022-11-24
CUST035900,Hemani Shankar,Lucknow,Uttar Pradesh,Premium,658,2022-03-14
CUST035901,William Ghosh,Lucknow,Uttar Pradesh,Regular,784,2021-11-08
CUST035902,Anamika Bains,Bangalore,Karnataka,Regular,798,2021-10-25
CUST035903,Xavier Gala,Kolkata,West Bengal,Regular,675,2022-02-25
CUST035904,Isaiah Devan,Kolkata,West Bengal,Regular,302,2023-03-05
CUST035905,Chakrika Murty,Chennai,Tamil Nadu,New,14,2023-12-18
CUST035906,Omisha Prabhakar,Surat,Gujarat,Regular,550,2022-06-30
CUST035907,Ishita Raju,Kanpur,Uttar Pradesh,Regular,917,2021-06-28
CUST035908,Arya Edwin,Nagpur,Maharashtra,Premium,586,2022-05-25
CUST035909,Bhavika Sachdev,Surat,Gujarat,New,2,2023-12-30
CUST035910,Oscar Seshadri,Kolkata,West Bengal,New,7,2023-12-25
CUST035911,Ryan Kunda,Delhi,Delhi,Regular,341,2023-01-25
CUST035912,David Sangha,Chennai,Tamil Nadu,Regular,157,2023-07-28
CUST035913,Chaitanya Roy,Kanpur,Uttar Pradesh,Premium,1815,2019-01-12
CUST035914,Abdul Butala,Bhopal,Madhya Pradesh,Premium,365,2023-01-01
CUST035915,Yatin Madan,Mumbai,Maharashtra,Regular,952,2021-05-24
CUST035916,Tanish Trivedi,Bangalore,Karnataka,Regular,336,2023-01-30
CUST035917,Zaitra Chakrabarti,Hyderabad,Telangana,Regular,99,2023-09-24
CUST035918,Netra Zachariah,Chennai,Tamil Nadu,Regular,689,2022-02-11
CUST035919,Janya Doshi,Mumbai,Maharashtra,Regular,531,2022-07-19
CUST035920,Pavani More,Jaipur,Rajasthan,Regular,623,2022-04-18
CUST035921,Ijaya Chhabra,Lucknow,Uttar Pradesh,Regular,994,2021-04-12
CUST035922,Urvi Grewal,Lucknow,Uttar Pradesh,Regular,491,2022-08-28
CUST035923,Urvi Som,Surat,Gujarat,Regular,474,2022-09-14
CUST035924,Arin Kaul,Bhopal,Madhya Pradesh,Regular,316,2023-02-19
CUST035925,Bishakha Loke,Indore,Madhya Pradesh,Regular,279,2023-03-28
CUST035926,Dhruv Bedi,Surat,Gujarat,New,18,2023-12-14
CUST035927,Udyati De,Delhi,Delhi,Regular,272,2023-04-04
CUST035928,Elijah Anne,Bangalore,Karnataka,Premium,1737,2019-03-31
CUST035929,Tanay Sachar,Bangalore,Karnataka,Premium,554,2022-06-26
CUST035930,Zinal Issac,Kanpur,Uttar Pradesh,Regular,483,2022-09-05
CUST035931,Unnati Sem,Surat,Gujarat,Regular,832,2021-09-21
CUST035932,Pratyush Mallick,Bhopal,Madhya Pradesh,Regular,451,2022-10-07
CUST035933,Jonathan Dhingra,Mumbai,Maharashtra,Premium,428,2022-10-30
CUST035934,Zaitra Mody,Hyderabad,Telangana,Regular,314,2023-02-21
CUST035935,Gagan Acharya,Chennai,Tamil Nadu,Regular,68,2023-10-25
CUST035936,Janya Puri,Delhi,Delhi,Premium,977,2021-04-29
CUST035937,Idika Gaba,Mumbai,Maharashtra,Premium,775,2021-11-17
CUST035938,Neelima Malhotra,Kanpur,Uttar Pradesh,Regular,343,2023-01-23
CUST035939,Onkar Patel,Mumbai,Maharashtra,Premium,1016,2021-03-21
CUST035940,Brinda Oommen,Pune,Maharashtra,Regular,518,2022-08-01
CUST035941,Manbir Sangha,Pune,Maharashtra,Premium,678,2022-02-22
CUST035942,Ranveer Chadha,Bhopal,Madhya Pradesh,Regular,663,2022-03-09
CUST035943,Lucky Chokshi,Pune,Maharashtra,Premium,582,2022-05-29
CUST035944,Daksh Ghose,Surat,Gujarat,Regular,523,2022-07-27
CUST035945,Saanvi Shankar,Indore,Madhya Pradesh,Regular,85,2023-10-08
CUST035946,Warda Sengupta,Pune,Maharashtra,Regular,404,2022-11-23
CUST035947,Pratyush Agrawal,Kolkata,West Bengal,Premium,492,2022-08-27
CUST035948,Devansh Arora,Ahmedabad,Gujarat,Regular,673,2022-02-27
CUST035949,Anirudh Tandon,Jaipur,Rajasthan,Regular,86,2023-10-07
CUST035950,Vinaya Memon,Surat,Gujarat,Regular,408,2022-11-19
CUST035951,Lopa Kaur,Jaipur,Rajasthan,Regular,345,2023-01-21
CUST035952,Vritti Prabhakar,Indore,Madhya Pradesh,Premium,1065,2021-01-31
CUST035953,Oni Vala,Chennai,Tamil Nadu,New,3,2023-12-29
CUST035954,Vincent Mital,Kanpur,Uttar Pradesh,Premium,882,2021-08-02
CUST035955,Wakeeta Batta,Delhi,Delhi,New,22,2023-12-10
CUST035956,Vasatika Sastry,Kanpur,Uttar Pradesh,Regular,433,2022-10-25
CUST035957,Akshay Sarkar,Bhopal,Madhya Pradesh,Regular,39,2023-11-23
CUST035958,Ishani Oak,Delhi,Delhi,Regular,561,2022-06-19
CUST035959,Ati Kothari,Jaipur,Rajasthan,New,25,2023-12-07
CUST035960,Aarush Nadkarni,Pune,Maharashtra,Premium,1140,2020-11-17
CUST035961,Banjeet Bir,Nagpur,Maharashtra,Regular,650,2022-03-22
CUST035962,George Kurian,Jaipur,Rajasthan,Regular,497,2022-08-22
CUST035963,Shivani Nadkarni,Bhopal,Madhya Pradesh,Regular,636,2022-04-05
CUST035964,Chavvi Om,Pune,Maharashtra,Regular,538,2022-07-12
CUST035965,Tamanna Maharaj,Chennai,Tamil Nadu,Premium,633,2022-04-08
CUST035966,Nathaniel Mukhopadhyay,Jaipur,Rajasthan,Regular,892,2021-07-23
CUST035967,Bhavya Raju,Kanpur,Uttar Pradesh,New,5,2023-12-27
CUST035968,Krishna Sarma,Surat,Gujarat,New,5,2023-12-27
CUST035969,Benjamin Dixit,Delhi,Delhi,New,18,2023-12-14
CUST035970,Pooja Chanda,Ahmedabad,Gujarat,New,10,2023-12-22
CUST035971,Victor Sen,Nagpur,Maharashtra,Regular,807,2021-10-16
CUST035972,Daksha Dhawan,Bhopal,Madhya Pradesh,New,19,2023-12-13
CUST035973,Keya Menon,Ahmedabad,Gujarat,Regular,285,2023-03-22
CUST035974,Zayyan Chandra,Ahmedabad,Gujarat,New,11,2023-12-21
CUST035975,Pooja Chacko,Hyderabad,Telangana,Regular,364,2023-01-02
CUST035976,Agastya Boase,Bhopal,Madhya Pradesh,Regular,505,2022-08-14
CUST035977,Charles Rout,Lucknow,Uttar Pradesh,Regular,826,2021-09-27
CUST035978,Arjun Pingle,Kolkata,West Bengal,Regular,665,2022-03-07
CUST035979,Diya Deep,Bangalore,Karnataka,New,24,2023-12-08
CUST035980,Tamanna De,Bhopal,Madhya Pradesh,Premium,1063,2021-02-02
CUST035981,Siddharth Dhawan,Lucknow,Uttar Pradesh,Regular,919,2021-06-26
CUST035982,Vamakshi Gopal,Bangalore,Karnataka,Regular,756,2021-12-06
CUST035983,Dakshesh Sanghvi,Mumbai,Maharashtra,Premium,385,2022-12-12
CUST035984,Tanveer Bath,Ahmedabad,Gujarat,Regular,822,2021-10-01
CUST035985,Ikbal Sathe,Chennai,Tamil Nadu,Premium,1076,2021-01-20
CUST035986,Tamanna Pal,Delhi,Delhi,Regular,728,2022-01-03
CUST035987,Oni Chacko,Chennai,Tamil Nadu,Premium,439,2022-10-19
CUST035988,Kamya Sama,Bangalore,Karnataka,New,7,2023-12-25
CUST035989,George Nayak,Bhopal,Madhya Pradesh,Regular,110,2023-09-13
CUST035990,Gagan Chad,Bangalore,Karnataka,Regular,357,2023-01-09
CUST035991,Damini Nadig,Kanpur,Uttar Pradesh,New,11,2023-12-21
CUST035992,Gunbir Kohli,Chennai,Tamil Nadu,New,5,2023-12-27
CUST035993,Laban Kota,Hyderabad,Telangana,New,14,2023-12-18
CUST035994,Bhavani Sankaran,Bhopal,Madhya Pradesh,Regular,136,2023-08-18
CUST035995,Orinder Narayanan,Kanpur,Uttar Pradesh,Regular,899,2021-07-16
CUST035996,Anita Merchant,Kolkata,West Bengal,Regular,694,2022-02-06
CUST035997,Darpan Mody,Surat,Gujarat,Regular,569,2022-06-11
CUST035998,Daksha Bhakta,Hyderabad,Telangana,Premium,912,2021-07-03
CUST035999,Vritti Walla,Lucknow,Uttar Pradesh,Regular,74,2023-10-19
CUST036000,Yachana Kakar,Bangalore,Karnataka,Premium,1206,2020-09-12
CUST036001,Irya Prakash,Mumbai,Maharashtra,New,29,2023-12-03
CUST036002,Samarth Tara,Lucknow,Uttar Pradesh,New,2,2023-12-30
CUST036003,Gavin Pandya,Nagpur,Maharashtra,Regular,737,2021-12-25
CUST036004,Zilmil Narula,Nagpur,Maharashtra,Regular,56,2023-11-06
CUST036005,Vasudha Dora,Ahmedabad,Gujarat,Premium,868,2021-08-16
CUST036006,Jonathan Brahmbhatt,Bangalore,Karnataka,Regular,905,2021-07-10
CUST036007,Shaurya Peri,Chennai,Tamil Nadu,Premium,573,2022-06-07
CUST036008,Tanay Thakur,Bangalore,Karnataka,New,28,2023-12-04
CUST036009,Ayaan Prakash,Surat,Gujarat,Regular,779,2021-11-13
CUST036010,Upasna Kakar,Chennai,Tamil Nadu,Regular,893,2021-07-22
CUST036011,Isaiah Nayar,Jaipur,Rajasthan,Regular,302,2023-03-05
CUST036012,Daniel Dani,Mumbai,Maharashtra,Premium,714,2022-01-17
CUST036013,Manthan Sunder,Surat,Gujarat,Regular,959,2021-05-17
CUST036014,Zansi Balay,Jaipur,Rajasthan,Premium,860,2021-08-24
CUST036015,Lipika Mander,Kanpur,Uttar Pradesh,New,4,2023-12-28
CUST036016,Michael Walia,Lucknow,Uttar Pradesh,Regular,462,2022-09-26
CUST036017,Rohan Tak,Kanpur,Uttar Pradesh,New,25,2023-12-07
CUST036018,Dayita Sagar,Hyderabad,Telangana,Premium,1350,2020-04-21
CUST036019,Yug Mohanty,Hyderabad,Telangana,New,12,2023-12-20
CUST036020,Peter Saraf,Delhi,Delhi,Regular,578,2022-06-02
CUST036021,Rehaan Goswami,Ahmedabad,Gujarat,Regular,942,2021-06-03
CUST036022,Nathaniel Keer,Bhopal,Madhya Pradesh,Regular,329,2023-02-06
CUST036023,Rushil Nazareth,Bhopal,Madhya Pradesh,Regular,767,2021-11-25
CUST036024,Faqid Seshadri,Bangalore,Karnataka,Regular,87,2023-10-06
CUST036025,Falak Mody,Lucknow,Uttar Pradesh,New,11,2023-12-21
CUST036026,Charan Desai,Indore,Madhya Pradesh,Regular,625,2022-04-16
CUST036027,Sanya Sarin,Delhi,Delhi,New,1,2023-12-31
CUST036028,Quincy Bhatti,Pune,Maharashtra,Regular,926,2021-06-19
CUST036029,Manya Hari,Bhopal,Madhya Pradesh,Regular,377,2022-12-20
CUST036030,Nachiket Mammen,Mumbai,Maharashtra,Regular,669,2022-03-03
CUST036031,Ira Johal,Surat,Gujarat,New,24,2023-12-08
CUST036032,Vedika Majumdar,Bhopal,Madhya Pradesh,Regular,259,2023-04-17
CUST036033,Upma Sarna,Mumbai,Maharashtra,Regular,662,2022-03-10
CUST036034,Azad Dhaliwal,Bhopal,Madhya Pradesh,New,20,2023-12-12
CUST036035,Aadi Lad,Hyderabad,Telangana,Regular,969,2021-05-07
CUST036036,Tanveer Dewan,Delhi,Delhi,Premium,1523,2019-10-31
CUST036037,Ridhi Karpe,Delhi,Delhi,Regular,86,2023-10-07
CUST036038,Janya Date,Bangalore,Karnataka,Regular,42,2023-11-20
CUST036039,Aashi Kalla,Nagpur,Maharashtra,Regular,289,2023-03-18
CUST036040,Yadavi Vasa,Nagpur,Maharashtra,New,23,2023-12-09
CUST036041,Harsh Varma,Bhopal,Madhya Pradesh,New,11,2023-12-21
CUST036042,Ikbal Vala,Pune,Maharashtra,Regular,807,2021-10-16
CUST036043,Shaurya Randhawa,Mumbai,Maharashtra,Regular,647,2022-03-25
CUST036044,Anika Thaman,Indore,Madhya Pradesh,Regular,223,2023-05-23
